1.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.673891	 & 0.0197419	 & 0.0452323 \\ 
2.075	 & 0.025 & 	0.359375	 & 0.015625	 & 0.136068	 & 0.00674357	 & 0.0100054 \\ 
2.075	 & 0.025 & 	0.390625	 & 0.015625	 & 0.138199	 & 0.00635941	 & 0.0101622 \\ 
2.075	 & 0.025 & 	0.421875	 & 0.015625	 & 0.135314	 & 0.00595674	 & 0.00995001 \\ 
2.075	 & 0.025 & 	0.453125	 & 0.015625	 & 0.147784	 & 0.00616175	 & 0.010867 \\ 
2.075	 & 0.025 & 	0.484375	 & 0.015625	 & 0.148175	 & 0.00617657	 & 0.0108957 \\ 
2.075	 & 0.025 & 	0.515625	 & 0.015625	 & 0.154894	 & 0.00660283	 & 0.0113898 \\ 
2.075	 & 0.025 & 	0.546875	 & 0.015625	 & 0.182721	 & 0.00744643	 & 0.013436 \\ 
2.075	 & 0.025 & 	0.578125	 & 0.015625	 & 0.219577	 & 0.00870636	 & 0.0161461 \\ 
2.075	 & 0.025 & 	0.609375	 & 0.015625	 & 0.293902	 & 0.0107793	 & 0.0216114 \\ 
2.075	 & 0.025 & 	0.640625	 & 0.015625	 & 0.34524	 & 0.0129099	 & 0.0253865 \\ 
2.075	 & 0.025 & 	0.671875	 & 0.015625	 & 0.405478	 & 0.0159271	 & 0.0298159 \\ 
2.075	 & 0.025 & 	0.703125	 & 0.015625	 & 0.491111	 & 0.0210266	 & 0.0361127 \\ 
2.075	 & 0.025 & 	0.734375	 & 0.015625	 & 0.590057	 & 0.0256623	 & 0.0433885 \\ 
2.075	 & 0.025 & 	0.765625	 & 0.015625	 & 0.664876	 & 0.0343604	 & 0.0488901 \\ 
2.075	 & 0.025 & 	0.796875	 & 0.015625	 & 0.824812	 & 0.0496783	 & 0.0606507 \\ 
2.075	 & 0.025 & 	0.828125	 & 0.015625	 & 0.301614	 & 0.0391895	 & 0.0221785 \\ 
2.125	 & 0.025 & 	0.296875	 & 0.015625	 & 0.13154	 & 0.00904253	 & 0.00972969 \\ 
2.125	 & 0.025 & 	0.328125	 & 0.015625	 & 0.147924	 & 0.00859105	 & 0.0109416 \\ 
2.125	 & 0.025 & 	0.359375	 & 0.015625	 & 0.157055	 & 0.0079486	 & 0.011617 \\ 
2.125	 & 0.025 & 	0.390625	 & 0.015625	 & 0.174423	 & 0.00791972	 & 0.0129017 \\ 
2.125	 & 0.025 & 	0.421875	 & 0.015625	 & 0.183841	 & 0.00784222	 & 0.0135983 \\ 
2.125	 & 0.025 & 	0.453125	 & 0.015625	 & 0.175062	 & 0.00761611	 & 0.0129489 \\ 
2.125	 & 0.025 & 	0.484375	 & 0.015625	 & 0.190513	 & 0.00815848	 & 0.0140918 \\ 
2.125	 & 0.025 & 	0.515625	 & 0.015625	 & 0.19836	 & 0.00850546	 & 0.0146723 \\ 
2.125	 & 0.025 & 	0.546875	 & 0.015625	 & 0.249584	 & 0.0101645	 & 0.0184612 \\ 
2.125	 & 0.025 & 	0.578125	 & 0.015625	 & 0.256229	 & 0.010836	 & 0.0189527 \\ 
2.125	 & 0.025 & 	0.609375	 & 0.015625	 & 0.335542	 & 0.0131417	 & 0.0248193 \\ 
2.125	 & 0.025 & 	0.640625	 & 0.015625	 & 0.408179	 & 0.0162122	 & 0.0301921 \\ 
2.125	 & 0.025 & 	0.671875	 & 0.015625	 & 0.492669	 & 0.0200217	 & 0.0364416 \\ 
2.125	 & 0.025 & 	0.703125	 & 0.015625	 & 0.599438	 & 0.0262569	 & 0.0443391 \\ 
2.125	 & 0.025 & 	0.734375	 & 0.015625	 & 0.691364	 & 0.0315675	 & 0.0511387 \\ 
2.125	 & 0.025 & 	0.765625	 & 0.015625	 & 0.758339	 & 0.0393087	 & 0.0560927 \\ 
2.125	 & 0.025 & 	0.796875	 & 0.015625	 & 0.988754	 & 0.0634836	 & 0.0731359 \\ 
2.125	 & 0.025 & 	0.828125	 & 0.015625	 & 0.866531	 & 0.0858551	 & 0.0640953 \\ 
2.175	 & 0.025 & 	0.296875	 & 0.015625	 & 0.124333	 & 0.00768731	 & 0.0092512 \\ 
2.175	 & 0.025 & 	0.328125	 & 0.015625	 & 0.107612	 & 0.00626774	 & 0.00800704 \\ 
2.175	 & 0.025 & 	0.359375	 & 0.015625	 & 0.124812	 & 0.00615429	 & 0.00928683 \\ 
2.175	 & 0.025 & 	0.390625	 & 0.015625	 & 0.140774	 & 0.00609735	 & 0.0104745 \\ 
2.175	 & 0.025 & 	0.421875	 & 0.015625	 & 0.147777	 & 0.00604015	 & 0.0109955 \\ 
2.175	 & 0.025 & 	0.453125	 & 0.015625	 & 0.165869	 & 0.0065277	 & 0.0123417 \\ 
2.175	 & 0.025 & 	0.484375	 & 0.015625	 & 0.165198	 & 0.00673677	 & 0.0122918 \\ 
2.175	 & 0.025 & 	0.515625	 & 0.015625	 & 0.185472	 & 0.00739934	 & 0.0138003 \\ 
2.175	 & 0.025 & 	0.546875	 & 0.015625	 & 0.164988	 & 0.00730943	 & 0.0122761 \\ 
2.175	 & 0.025 & 	0.578125	 & 0.015625	 & 0.190331	 & 0.0082206	 & 0.0141619 \\ 
2.175	 & 0.025 & 	0.609375	 & 0.015625	 & 0.257929	 & 0.0104735	 & 0.0191916 \\ 
2.175	 & 0.025 & 	0.640625	 & 0.015625	 & 0.313116	 & 0.0124492	 & 0.0232978 \\ 
2.175	 & 0.025 & 	0.671875	 & 0.015625	 & 0.364318	 & 0.0151571	 & 0.0271076 \\ 
2.175	 & 0.025 & 	0.703125	 & 0.015625	 & 0.409053	 & 0.0189688	 & 0.0304362 \\ 
2.175	 & 0.025 & 	0.734375	 & 0.015625	 & 0.479139	 & 0.0232592	 & 0.0356511 \\ 
2.175	 & 0.025 & 	0.765625	 & 0.015625	 & 0.592905	 & 0.0319427	 & 0.044116 \\ 
2.175	 & 0.025 & 	0.796875	 & 0.015625	 & 0.771724	 & 0.0515215	 & 0.0574212 \\ 
2.175	 & 0.025 & 	0.828125	 & 0.015625	 & 0.632695	 & 0.0614267	 & 0.0470766 \\ 
2.225	 & 0.025 & 	0.265625	 & 0.015625	 & 0.109527	 & 0.00759495	 & 0.00819794 \\ 
2.225	 & 0.025 & 	0.296875	 & 0.015625	 & 0.116293	 & 0.00695311	 & 0.00870439 \\ 
2.225	 & 0.025 & 	0.328125	 & 0.015625	 & 0.113851	 & 0.00592335	 & 0.00852161 \\ 
2.225	 & 0.025 & 	0.359375	 & 0.015625	 & 0.133254	 & 0.00603988	 & 0.00997387 \\ 
2.225	 & 0.025 & 	0.390625	 & 0.015625	 & 0.153092	 & 0.00618386	 & 0.0114587 \\ 
2.225	 & 0.025 & 	0.421875	 & 0.015625	 & 0.145337	 & 0.00584389	 & 0.0108783 \\ 
2.225	 & 0.025 & 	0.453125	 & 0.015625	 & 0.172448	 & 0.00656631	 & 0.0129075 \\ 
2.225	 & 0.025 & 	0.484375	 & 0.015625	 & 0.169638	 & 0.00657002	 & 0.0126972 \\ 
2.225	 & 0.025 & 	0.515625	 & 0.015625	 & 0.167602	 & 0.00692869	 & 0.0125448 \\ 
2.225	 & 0.025 & 	0.546875	 & 0.015625	 & 0.169372	 & 0.00728543	 & 0.0126773 \\ 
2.225	 & 0.025 & 	0.578125	 & 0.015625	 & 0.179336	 & 0.00786424	 & 0.013423 \\ 
2.225	 & 0.025 & 	0.609375	 & 0.015625	 & 0.236587	 & 0.00967454	 & 0.0177082 \\ 
2.225	 & 0.025 & 	0.640625	 & 0.015625	 & 0.285593	 & 0.0115397	 & 0.0213762 \\ 
2.225	 & 0.025 & 	0.671875	 & 0.015625	 & 0.316482	 & 0.0139447	 & 0.0236883 \\ 
2.225	 & 0.025 & 	0.703125	 & 0.015625	 & 0.351447	 & 0.0169004	 & 0.0263053 \\ 
2.225	 & 0.025 & 	0.734375	 & 0.015625	 & 0.433642	 & 0.02186	 & 0.0324576 \\ 
2.225	 & 0.025 & 	0.765625	 & 0.015625	 & 0.594524	 & 0.0315391	 & 0.0444993 \\ 
2.225	 & 0.025 & 	0.796875	 & 0.015625	 & 0.629973	 & 0.0428219	 & 0.0471527 \\ 
2.225	 & 0.025 & 	0.828125	 & 0.015625	 & 0.616426	 & 0.0593691	 & 0.0461386 \\ 
2.275	 & 0.025 & 	0.265625	 & 0.015625	 & 0.125402	 & 0.00884073	 & 0.00944208 \\ 
2.275	 & 0.025 & 	0.296875	 & 0.015625	 & 0.123027	 & 0.00783941	 & 0.00926324 \\ 
2.275	 & 0.025 & 	0.328125	 & 0.015625	 & 0.125767	 & 0.00713244	 & 0.00946954 \\ 
2.275	 & 0.025 & 	0.359375	 & 0.015625	 & 0.138077	 & 0.00693248	 & 0.0103964 \\ 
2.275	 & 0.025 & 	0.390625	 & 0.015625	 & 0.170568	 & 0.00752825	 & 0.0128428 \\ 
2.275	 & 0.025 & 	0.421875	 & 0.015625	 & 0.183112	 & 0.00750274	 & 0.0137873 \\ 
2.275	 & 0.025 & 	0.453125	 & 0.015625	 & 0.194192	 & 0.00790442	 & 0.0146216 \\ 
2.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.186989	 & 0.0079146	 & 0.0140792 \\ 
2.275	 & 0.025 & 	0.515625	 & 0.015625	 & 0.202167	 & 0.00867758	 & 0.015222 \\ 
2.275	 & 0.025 & 	0.546875	 & 0.015625	 & 0.187673	 & 0.00873921	 & 0.0141307 \\ 
2.275	 & 0.025 & 	0.578125	 & 0.015625	 & 0.212229	 & 0.009869	 & 0.0159797 \\ 
2.275	 & 0.025 & 	0.609375	 & 0.015625	 & 0.226608	 & 0.0108277	 & 0.0170623 \\ 
2.275	 & 0.025 & 	0.640625	 & 0.015625	 & 0.293659	 & 0.0135241	 & 0.0221109 \\ 
2.275	 & 0.025 & 	0.671875	 & 0.015625	 & 0.333331	 & 0.0163486	 & 0.025098 \\ 
2.275	 & 0.025 & 	0.703125	 & 0.015625	 & 0.366566	 & 0.0202809	 & 0.0276004 \\ 
2.275	 & 0.025 & 	0.734375	 & 0.015625	 & 0.458216	 & 0.0259297	 & 0.0345011 \\ 
2.275	 & 0.025 & 	0.765625	 & 0.015625	 & 0.574595	 & 0.0351076	 & 0.0432638 \\ 
2.275	 & 0.025 & 	0.796875	 & 0.015625	 & 0.668104	 & 0.0496152	 & 0.0503045 \\ 
2.275	 & 0.025 & 	0.828125	 & 0.015625	 & 0.285735	 & 0.0445338	 & 0.0215143 \\ 
2.325	 & 0.025 & 	0.265625	 & 0.015625	 & 0.099206	 & 0.0073442	 & 0.00751421 \\ 
2.325	 & 0.025 & 	0.296875	 & 0.015625	 & 0.111953	 & 0.00659538	 & 0.00847972 \\ 
2.325	 & 0.025 & 	0.328125	 & 0.015625	 & 0.125468	 & 0.00637764	 & 0.00950338 \\ 
2.325	 & 0.025 & 	0.359375	 & 0.015625	 & 0.137011	 & 0.00628893	 & 0.0103777 \\ 
2.325	 & 0.025 & 	0.390625	 & 0.015625	 & 0.156662	 & 0.00667174	 & 0.0118661 \\ 
2.325	 & 0.025 & 	0.421875	 & 0.015625	 & 0.182803	 & 0.00708982	 & 0.0138461 \\ 
2.325	 & 0.025 & 	0.453125	 & 0.015625	 & 0.200909	 & 0.00760589	 & 0.0152176 \\ 
2.325	 & 0.025 & 	0.484375	 & 0.015625	 & 0.2008	 & 0.00776815	 & 0.0152093 \\ 
2.325	 & 0.025 & 	0.515625	 & 0.015625	 & 0.188697	 & 0.00783435	 & 0.0142926 \\ 
2.325	 & 0.025 & 	0.546875	 & 0.015625	 & 0.194462	 & 0.00839258	 & 0.0147292 \\ 
2.325	 & 0.025 & 	0.578125	 & 0.015625	 & 0.189226	 & 0.00871309	 & 0.0143326 \\ 
2.325	 & 0.025 & 	0.609375	 & 0.015625	 & 0.20738	 & 0.00981019	 & 0.0157077 \\ 
2.325	 & 0.025 & 	0.640625	 & 0.015625	 & 0.233638	 & 0.0114055	 & 0.0176966 \\ 
2.325	 & 0.025 & 	0.671875	 & 0.015625	 & 0.28304	 & 0.0136058	 & 0.0214385 \\ 
2.325	 & 0.025 & 	0.703125	 & 0.015625	 & 0.331746	 & 0.0176671	 & 0.0251276 \\ 
2.325	 & 0.025 & 	0.734375	 & 0.015625	 & 0.36174	 & 0.0218805	 & 0.0273995 \\ 
2.325	 & 0.025 & 	0.765625	 & 0.015625	 & 0.517811	 & 0.0319207	 & 0.0392208 \\ 
2.325	 & 0.025 & 	0.796875	 & 0.015625	 & 0.531353	 & 0.0430495	 & 0.0402466 \\ 
2.325	 & 0.025 & 	0.828125	 & 0.015625	 & 0.587838	 & 0.062417	 & 0.0445249 \\ 
2.375	 & 0.025 & 	0.265625	 & 0.015625	 & 0.10146	 & 0.00723587	 & 0.00773089 \\ 
2.375	 & 0.025 & 	0.296875	 & 0.015625	 & 0.123275	 & 0.0070572	 & 0.00939309 \\ 
2.375	 & 0.025 & 	0.328125	 & 0.015625	 & 0.119632	 & 0.00628157	 & 0.00911552 \\ 
2.375	 & 0.025 & 	0.359375	 & 0.015625	 & 0.144465	 & 0.0065784	 & 0.0110077 \\ 
2.375	 & 0.025 & 	0.390625	 & 0.015625	 & 0.170609	 & 0.00706075	 & 0.0129998 \\ 
2.375	 & 0.025 & 	0.421875	 & 0.015625	 & 0.191722	 & 0.0075504	 & 0.0146085 \\ 
2.375	 & 0.025 & 	0.453125	 & 0.015625	 & 0.199353	 & 0.00777973	 & 0.0151899 \\ 
2.375	 & 0.025 & 	0.484375	 & 0.015625	 & 0.21859	 & 0.00840409	 & 0.0166557 \\ 
2.375	 & 0.025 & 	0.515625	 & 0.015625	 & 0.200896	 & 0.00839206	 & 0.0153075 \\ 
2.375	 & 0.025 & 	0.546875	 & 0.015625	 & 0.189361	 & 0.00843132	 & 0.0144285 \\ 
2.375	 & 0.025 & 	0.578125	 & 0.015625	 & 0.208036	 & 0.00958022	 & 0.0158515 \\ 
2.375	 & 0.025 & 	0.609375	 & 0.015625	 & 0.203397	 & 0.0101278	 & 0.0154981 \\ 
2.375	 & 0.025 & 	0.640625	 & 0.015625	 & 0.239131	 & 0.0119205	 & 0.0182209 \\ 
2.375	 & 0.025 & 	0.671875	 & 0.015625	 & 0.287999	 & 0.0145018	 & 0.0219444 \\ 
2.375	 & 0.025 & 	0.703125	 & 0.015625	 & 0.306882	 & 0.0180125	 & 0.0233832 \\ 
2.375	 & 0.025 & 	0.734375	 & 0.015625	 & 0.3699	 & 0.0227456	 & 0.028185 \\ 
2.375	 & 0.025 & 	0.765625	 & 0.015625	 & 0.421507	 & 0.028725	 & 0.0321172 \\ 
2.375	 & 0.025 & 	0.796875	 & 0.015625	 & 0.508275	 & 0.0384805	 & 0.0387285 \\ 
2.375	 & 0.025 & 	0.828125	 & 0.015625	 & 0.548163	 & 0.060026	 & 0.0417679 \\ 
2.425	 & 0.025 & 	0.265625	 & 0.015625	 & 0.1144	 & 0.00722944	 & 0.00876901 \\ 
2.425	 & 0.025 & 	0.296875	 & 0.015625	 & 0.121588	 & 0.00678821	 & 0.00931997 \\ 
2.425	 & 0.025 & 	0.328125	 & 0.015625	 & 0.130919	 & 0.00648269	 & 0.0100352 \\ 
2.425	 & 0.025 & 	0.359375	 & 0.015625	 & 0.135398	 & 0.00627132	 & 0.0103785 \\ 
2.425	 & 0.025 & 	0.390625	 & 0.015625	 & 0.165371	 & 0.00700367	 & 0.012676 \\ 
2.425	 & 0.025 & 	0.421875	 & 0.015625	 & 0.198265	 & 0.00761887	 & 0.0151974 \\ 
2.425	 & 0.025 & 	0.453125	 & 0.015625	 & 0.211314	 & 0.00809701	 & 0.0161976 \\ 
2.425	 & 0.025 & 	0.484375	 & 0.015625	 & 0.213442	 & 0.00828424	 & 0.0163607 \\ 
2.425	 & 0.025 & 	0.515625	 & 0.015625	 & 0.205761	 & 0.0086246	 & 0.015772 \\ 
2.425	 & 0.025 & 	0.546875	 & 0.015625	 & 0.181016	 & 0.00835338	 & 0.0138752 \\ 
2.425	 & 0.025 & 	0.578125	 & 0.015625	 & 0.203852	 & 0.0097148	 & 0.0156257 \\ 
2.425	 & 0.025 & 	0.609375	 & 0.015625	 & 0.193335	 & 0.00988296	 & 0.0148195 \\ 
2.425	 & 0.025 & 	0.640625	 & 0.015625	 & 0.239503	 & 0.0119024	 & 0.0183584 \\ 
2.425	 & 0.025 & 	0.671875	 & 0.015625	 & 0.261134	 & 0.0137204	 & 0.0200164 \\ 
2.425	 & 0.025 & 	0.703125	 & 0.015625	 & 0.291355	 & 0.0178967	 & 0.022333 \\ 
2.425	 & 0.025 & 	0.734375	 & 0.015625	 & 0.269773	 & 0.0183962	 & 0.0206786 \\ 
2.425	 & 0.025 & 	0.765625	 & 0.015625	 & 0.401886	 & 0.0289284	 & 0.0308053 \\ 
2.425	 & 0.025 & 	0.796875	 & 0.015625	 & 0.576617	 & 0.0456553	 & 0.0441988 \\ 
2.425	 & 0.025 & 	0.828125	 & 0.015625	 & 0.521337	 & 0.057074	 & 0.0399615 \\ 
2.475	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0784686	 & 0.00695701	 & 0.0060508 \\ 
2.475	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0923377	 & 0.00646706	 & 0.00712026 \\ 
2.475	 & 0.025 & 	0.296875	 & 0.015625	 & 0.113874	 & 0.00659601	 & 0.00878091 \\ 
2.475	 & 0.025 & 	0.328125	 & 0.015625	 & 0.126735	 & 0.00645756	 & 0.00977266 \\ 
2.475	 & 0.025 & 	0.359375	 & 0.015625	 & 0.137033	 & 0.00651357	 & 0.0105667 \\ 
2.475	 & 0.025 & 	0.390625	 & 0.015625	 & 0.154976	 & 0.00687104	 & 0.0119504 \\ 
2.475	 & 0.025 & 	0.421875	 & 0.015625	 & 0.180679	 & 0.00754468	 & 0.0139323 \\ 
2.475	 & 0.025 & 	0.453125	 & 0.015625	 & 0.195493	 & 0.00781907	 & 0.0150747 \\ 
2.475	 & 0.025 & 	0.484375	 & 0.015625	 & 0.18902	 & 0.00798171	 & 0.0145755 \\ 
2.475	 & 0.025 & 	0.515625	 & 0.015625	 & 0.207071	 & 0.0089392	 & 0.0159674 \\ 
2.475	 & 0.025 & 	0.546875	 & 0.015625	 & 0.174067	 & 0.00854375	 & 0.0134225 \\ 
2.475	 & 0.025 & 	0.578125	 & 0.015625	 & 0.166602	 & 0.00875828	 & 0.0128468 \\ 
2.475	 & 0.025 & 	0.609375	 & 0.015625	 & 0.16533	 & 0.0094689	 & 0.0127488 \\ 
2.475	 & 0.025 & 	0.640625	 & 0.015625	 & 0.199996	 & 0.0113336	 & 0.0154219 \\ 
2.475	 & 0.025 & 	0.671875	 & 0.015625	 & 0.210999	 & 0.0131549	 & 0.0162703 \\ 
2.475	 & 0.025 & 	0.703125	 & 0.015625	 & 0.232007	 & 0.0155561	 & 0.0178903 \\ 
2.475	 & 0.025 & 	0.734375	 & 0.015625	 & 0.261495	 & 0.0191808	 & 0.0201642 \\ 
2.475	 & 0.025 & 	0.765625	 & 0.015625	 & 0.311128	 & 0.0247761	 & 0.0239914 \\ 
2.475	 & 0.025 & 	0.796875	 & 0.015625	 & 0.401083	 & 0.0376821	 & 0.0309279 \\ 
2.475	 & 0.025 & 	0.828125	 & 0.015625	 & 0.318338	 & 0.0486058	 & 0.0245474 \\ 
2.525	 & 0.025 & 	0.234375	 & 0.015625	 & 0.079843	 & 0.00634883	 & 0.00619369 \\ 
2.525	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0998475	 & 0.00622146	 & 0.00774551 \\ 
2.525	 & 0.025 & 	0.296875	 & 0.015625	 & 0.110978	 & 0.00606595	 & 0.00860897 \\ 
2.525	 & 0.025 & 	0.328125	 & 0.015625	 & 0.131741	 & 0.00616425	 & 0.0102196 \\ 
2.525	 & 0.025 & 	0.359375	 & 0.015625	 & 0.138667	 & 0.00629318	 & 0.0107569 \\ 
2.525	 & 0.025 & 	0.390625	 & 0.015625	 & 0.173786	 & 0.00687563	 & 0.0134812 \\ 
2.525	 & 0.025 & 	0.421875	 & 0.015625	 & 0.194302	 & 0.00759277	 & 0.0150726 \\ 
2.525	 & 0.025 & 	0.453125	 & 0.015625	 & 0.20334	 & 0.00788092	 & 0.0157738 \\ 
2.525	 & 0.025 & 	0.484375	 & 0.015625	 & 0.218821	 & 0.0083287	 & 0.0169747 \\ 
2.525	 & 0.025 & 	0.515625	 & 0.015625	 & 0.203128	 & 0.00843249	 & 0.0157573 \\ 
2.525	 & 0.025 & 	0.546875	 & 0.015625	 & 0.189257	 & 0.00842769	 & 0.0146813 \\ 
2.525	 & 0.025 & 	0.578125	 & 0.015625	 & 0.159665	 & 0.0082483	 & 0.0123858 \\ 
2.525	 & 0.025 & 	0.609375	 & 0.015625	 & 0.191543	 & 0.00993106	 & 0.0148586 \\ 
2.525	 & 0.025 & 	0.640625	 & 0.015625	 & 0.212456	 & 0.0112328	 & 0.0164809 \\ 
2.525	 & 0.025 & 	0.671875	 & 0.015625	 & 0.236053	 & 0.0132562	 & 0.0183114 \\ 
2.525	 & 0.025 & 	0.703125	 & 0.015625	 & 0.203328	 & 0.0142622	 & 0.0157729 \\ 
2.525	 & 0.025 & 	0.734375	 & 0.015625	 & 0.26755	 & 0.0186544	 & 0.0207548 \\ 
2.525	 & 0.025 & 	0.765625	 & 0.015625	 & 0.27536	 & 0.0226566	 & 0.0213606 \\ 
2.525	 & 0.025 & 	0.796875	 & 0.015625	 & 0.368561	 & 0.0327506	 & 0.0285905 \\ 
2.525	 & 0.025 & 	0.828125	 & 0.015625	 & 0.53185	 & 0.0587432	 & 0.0412574 \\ 
2.575	 & 0.025 & 	0.234375	 & 0.015625	 & 0.079912	 & 0.00749742	 & 0.00623624 \\ 
2.575	 & 0.025 & 	0.265625	 & 0.015625	 & 0.105317	 & 0.00753987	 & 0.00821881 \\ 
2.575	 & 0.025 & 	0.296875	 & 0.015625	 & 0.113747	 & 0.00705295	 & 0.00887671 \\ 
2.575	 & 0.025 & 	0.328125	 & 0.015625	 & 0.117428	 & 0.00692289	 & 0.00916391 \\ 
2.575	 & 0.025 & 	0.359375	 & 0.015625	 & 0.136072	 & 0.00735185	 & 0.0106189 \\ 
2.575	 & 0.025 & 	0.390625	 & 0.015625	 & 0.167017	 & 0.0081105	 & 0.0130338 \\ 
2.575	 & 0.025 & 	0.421875	 & 0.015625	 & 0.202188	 & 0.00904775	 & 0.0157785 \\ 
2.575	 & 0.025 & 	0.453125	 & 0.015625	 & 0.203226	 & 0.00943042	 & 0.0158596 \\ 
2.575	 & 0.025 & 	0.484375	 & 0.015625	 & 0.217428	 & 0.0098697	 & 0.0169678 \\ 
2.575	 & 0.025 & 	0.515625	 & 0.015625	 & 0.209772	 & 0.0104455	 & 0.0163704 \\ 
2.575	 & 0.025 & 	0.546875	 & 0.015625	 & 0.205731	 & 0.0108471	 & 0.016055 \\ 
2.575	 & 0.025 & 	0.578125	 & 0.015625	 & 0.166661	 & 0.010147	 & 0.013006 \\ 
2.575	 & 0.025 & 	0.609375	 & 0.015625	 & 0.185236	 & 0.0114433	 & 0.0144556 \\ 
2.575	 & 0.025 & 	0.640625	 & 0.015625	 & 0.19612	 & 0.0132446	 & 0.015305 \\ 
2.575	 & 0.025 & 	0.671875	 & 0.015625	 & 0.190125	 & 0.0139086	 & 0.0148372 \\ 
2.575	 & 0.025 & 	0.703125	 & 0.015625	 & 0.201669	 & 0.0170503	 & 0.015738 \\ 
2.575	 & 0.025 & 	0.734375	 & 0.015625	 & 0.170271	 & 0.0177321	 & 0.0132877 \\ 
2.575	 & 0.025 & 	0.765625	 & 0.015625	 & 0.254973	 & 0.0254491	 & 0.0198978 \\ 
2.575	 & 0.025 & 	0.796875	 & 0.015625	 & 0.353018	 & 0.0368554	 & 0.0275491 \\ 
2.575	 & 0.025 & 	0.828125	 & 0.015625	 & 0.38062	 & 0.0591764	 & 0.0297031 \\ 
2.625	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0719128	 & 0.00659729	 & 0.00564568 \\ 
2.625	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0801546	 & 0.00617686	 & 0.00629273 \\ 
2.625	 & 0.025 & 	0.296875	 & 0.015625	 & 0.0970721	 & 0.00633241	 & 0.00762087 \\ 
2.625	 & 0.025 & 	0.328125	 & 0.015625	 & 0.11302	 & 0.00660273	 & 0.00887289 \\ 
2.625	 & 0.025 & 	0.359375	 & 0.015625	 & 0.127397	 & 0.00697681	 & 0.0100016 \\ 
2.625	 & 0.025 & 	0.390625	 & 0.015625	 & 0.159611	 & 0.0078751	 & 0.0125306 \\ 
2.625	 & 0.025 & 	0.421875	 & 0.015625	 & 0.190456	 & 0.00879215	 & 0.0149522 \\ 
2.625	 & 0.025 & 	0.453125	 & 0.015625	 & 0.197099	 & 0.00906777	 & 0.0154737 \\ 
2.625	 & 0.025 & 	0.484375	 & 0.015625	 & 0.228334	 & 0.0103221	 & 0.0179259 \\ 
2.625	 & 0.025 & 	0.515625	 & 0.015625	 & 0.213377	 & 0.0103168	 & 0.0167517 \\ 
2.625	 & 0.025 & 	0.546875	 & 0.015625	 & 0.192889	 & 0.0103292	 & 0.0151432 \\ 
2.625	 & 0.025 & 	0.578125	 & 0.015625	 & 0.17326	 & 0.0101781	 & 0.0136022 \\ 
2.625	 & 0.025 & 	0.609375	 & 0.015625	 & 0.173829	 & 0.0109994	 & 0.0136469 \\ 
2.625	 & 0.025 & 	0.640625	 & 0.015625	 & 0.165873	 & 0.0118533	 & 0.0130222 \\ 
2.625	 & 0.025 & 	0.671875	 & 0.015625	 & 0.203475	 & 0.0143047	 & 0.0159743 \\ 
2.625	 & 0.025 & 	0.703125	 & 0.015625	 & 0.206244	 & 0.0169477	 & 0.0161917 \\ 
2.625	 & 0.025 & 	0.734375	 & 0.015625	 & 0.196149	 & 0.0187832	 & 0.0153991 \\ 
2.625	 & 0.025 & 	0.765625	 & 0.015625	 & 0.171504	 & 0.0205199	 & 0.0134643 \\ 
2.625	 & 0.025 & 	0.796875	 & 0.015625	 & 0.298695	 & 0.0362182	 & 0.0234498 \\ 
2.625	 & 0.025 & 	0.828125	 & 0.015625	 & 0.331328	 & 0.0517407	 & 0.0260117 \\ 
2.675	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0388891	 & 0.00521339	 & 0.00307142 \\ 
2.675	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0665253	 & 0.00591051	 & 0.0052541 \\ 
2.675	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0829122	 & 0.00595564	 & 0.00654832 \\ 
2.675	 & 0.025 & 	0.296875	 & 0.015625	 & 0.101127	 & 0.00608643	 & 0.00798692 \\ 
2.675	 & 0.025 & 	0.328125	 & 0.015625	 & 0.113996	 & 0.00626382	 & 0.00900326 \\ 
2.675	 & 0.025 & 	0.359375	 & 0.015625	 & 0.134006	 & 0.00686664	 & 0.0105836 \\ 
2.675	 & 0.025 & 	0.390625	 & 0.015625	 & 0.137559	 & 0.00694308	 & 0.0108643 \\ 
2.675	 & 0.025 & 	0.421875	 & 0.015625	 & 0.187313	 & 0.00844657	 & 0.0147938 \\ 
2.675	 & 0.025 & 	0.453125	 & 0.015625	 & 0.195925	 & 0.00875992	 & 0.015474 \\ 
2.675	 & 0.025 & 	0.484375	 & 0.015625	 & 0.197629	 & 0.00906707	 & 0.0156086 \\ 
2.675	 & 0.025 & 	0.515625	 & 0.015625	 & 0.210035	 & 0.00984406	 & 0.0165883 \\ 
2.675	 & 0.025 & 	0.546875	 & 0.015625	 & 0.206702	 & 0.0101924	 & 0.0163251 \\ 
2.675	 & 0.025 & 	0.578125	 & 0.015625	 & 0.165415	 & 0.00954058	 & 0.0130643 \\ 
