1.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.673891	 & 0.0197419	 & 0.0433512 \\ 
2.075	 & 0.025 & 	0.328125	 & 0.015625	 & 0.128444	 & 0.00721227	 & 0.00911878 \\ 
2.075	 & 0.025 & 	0.359375	 & 0.015625	 & 0.136068	 & 0.00674357	 & 0.00966 \\ 
2.075	 & 0.025 & 	0.390625	 & 0.015625	 & 0.138199	 & 0.00635941	 & 0.00981131 \\ 
2.075	 & 0.025 & 	0.421875	 & 0.015625	 & 0.135314	 & 0.00595674	 & 0.00960648 \\ 
2.075	 & 0.025 & 	0.453125	 & 0.015625	 & 0.147784	 & 0.00616175	 & 0.0104918 \\ 
2.075	 & 0.025 & 	0.484375	 & 0.015625	 & 0.148175	 & 0.00617657	 & 0.0105196 \\ 
2.075	 & 0.025 & 	0.515625	 & 0.015625	 & 0.154894	 & 0.00660283	 & 0.0109965 \\ 
2.075	 & 0.025 & 	0.546875	 & 0.015625	 & 0.182721	 & 0.00744643	 & 0.0129721 \\ 
2.075	 & 0.025 & 	0.578125	 & 0.015625	 & 0.219577	 & 0.00870636	 & 0.0155886 \\ 
2.075	 & 0.025 & 	0.609375	 & 0.015625	 & 0.293902	 & 0.0107793	 & 0.0208653 \\ 
2.075	 & 0.025 & 	0.640625	 & 0.015625	 & 0.34524	 & 0.0129099	 & 0.02451 \\ 
2.075	 & 0.025 & 	0.671875	 & 0.015625	 & 0.405478	 & 0.0159271	 & 0.0287865 \\ 
2.075	 & 0.025 & 	0.703125	 & 0.015625	 & 0.491111	 & 0.0210266	 & 0.0348659 \\ 
2.075	 & 0.025 & 	0.734375	 & 0.015625	 & 0.590057	 & 0.0256623	 & 0.0418905 \\ 
2.075	 & 0.025 & 	0.765625	 & 0.015625	 & 0.664876	 & 0.0343604	 & 0.0472022 \\ 
2.075	 & 0.025 & 	0.796875	 & 0.015625	 & 0.824812	 & 0.0496783	 & 0.0585567 \\ 
2.075	 & 0.025 & 	0.828125	 & 0.015625	 & 0.301614	 & 0.0391895	 & 0.0214127 \\ 
2.125	 & 0.025 & 	0.296875	 & 0.015625	 & 0.13154	 & 0.00904253	 & 0.00939778 \\ 
2.125	 & 0.025 & 	0.328125	 & 0.015625	 & 0.147924	 & 0.00859105	 & 0.0105684 \\ 
2.125	 & 0.025 & 	0.359375	 & 0.015625	 & 0.157055	 & 0.0079486	 & 0.0112207 \\ 
2.125	 & 0.025 & 	0.390625	 & 0.015625	 & 0.174423	 & 0.00791972	 & 0.0124616 \\ 
2.125	 & 0.025 & 	0.421875	 & 0.015625	 & 0.183841	 & 0.00784222	 & 0.0131344 \\ 
2.125	 & 0.025 & 	0.453125	 & 0.015625	 & 0.175062	 & 0.00761611	 & 0.0125072 \\ 
2.125	 & 0.025 & 	0.484375	 & 0.015625	 & 0.190513	 & 0.00815848	 & 0.0136111 \\ 
2.125	 & 0.025 & 	0.515625	 & 0.015625	 & 0.19836	 & 0.00850546	 & 0.0141717 \\ 
2.125	 & 0.025 & 	0.546875	 & 0.015625	 & 0.249584	 & 0.0101645	 & 0.0178314 \\ 
2.125	 & 0.025 & 	0.578125	 & 0.015625	 & 0.256229	 & 0.010836	 & 0.0183062 \\ 
2.125	 & 0.025 & 	0.609375	 & 0.015625	 & 0.335542	 & 0.0131417	 & 0.0239726 \\ 
2.125	 & 0.025 & 	0.640625	 & 0.015625	 & 0.408179	 & 0.0162122	 & 0.0291621 \\ 
2.125	 & 0.025 & 	0.671875	 & 0.015625	 & 0.492669	 & 0.0200217	 & 0.0351985 \\ 
2.125	 & 0.025 & 	0.703125	 & 0.015625	 & 0.599438	 & 0.0262569	 & 0.0428266 \\ 
2.125	 & 0.025 & 	0.734375	 & 0.015625	 & 0.691364	 & 0.0315675	 & 0.0493942 \\ 
2.125	 & 0.025 & 	0.765625	 & 0.015625	 & 0.758339	 & 0.0393087	 & 0.0541792 \\ 
2.125	 & 0.025 & 	0.796875	 & 0.015625	 & 0.988754	 & 0.0634836	 & 0.070641 \\ 
2.125	 & 0.025 & 	0.828125	 & 0.015625	 & 0.866531	 & 0.0858551	 & 0.0619088 \\ 
2.175	 & 0.025 & 	0.296875	 & 0.015625	 & 0.124333	 & 0.00768731	 & 0.00893938 \\ 
2.175	 & 0.025 & 	0.328125	 & 0.015625	 & 0.107612	 & 0.00626774	 & 0.00773716 \\ 
2.175	 & 0.025 & 	0.359375	 & 0.015625	 & 0.124812	 & 0.00615429	 & 0.00897381 \\ 
2.175	 & 0.025 & 	0.390625	 & 0.015625	 & 0.140774	 & 0.00609735	 & 0.0101215 \\ 
2.175	 & 0.025 & 	0.421875	 & 0.015625	 & 0.147777	 & 0.00604015	 & 0.0106249 \\ 
2.175	 & 0.025 & 	0.453125	 & 0.015625	 & 0.165869	 & 0.0065277	 & 0.0119258 \\ 
2.175	 & 0.025 & 	0.484375	 & 0.015625	 & 0.165198	 & 0.00673677	 & 0.0118775 \\ 
2.175	 & 0.025 & 	0.515625	 & 0.015625	 & 0.185472	 & 0.00739934	 & 0.0133352 \\ 
2.175	 & 0.025 & 	0.546875	 & 0.015625	 & 0.164988	 & 0.00730943	 & 0.0118624 \\ 
2.175	 & 0.025 & 	0.578125	 & 0.015625	 & 0.190331	 & 0.0082206	 & 0.0136846 \\ 
2.175	 & 0.025 & 	0.609375	 & 0.015625	 & 0.257929	 & 0.0104735	 & 0.0185447 \\ 
2.175	 & 0.025 & 	0.640625	 & 0.015625	 & 0.313116	 & 0.0124492	 & 0.0225126 \\ 
2.175	 & 0.025 & 	0.671875	 & 0.015625	 & 0.364318	 & 0.0151571	 & 0.0261939 \\ 
2.175	 & 0.025 & 	0.703125	 & 0.015625	 & 0.409053	 & 0.0189688	 & 0.0294103 \\ 
2.175	 & 0.025 & 	0.734375	 & 0.015625	 & 0.479139	 & 0.0232592	 & 0.0344494 \\ 
2.175	 & 0.025 & 	0.765625	 & 0.015625	 & 0.592905	 & 0.0319427	 & 0.042629 \\ 
2.175	 & 0.025 & 	0.796875	 & 0.015625	 & 0.771724	 & 0.0515215	 & 0.0554858 \\ 
2.175	 & 0.025 & 	0.828125	 & 0.015625	 & 0.632695	 & 0.0614267	 & 0.0454898 \\ 
2.225	 & 0.025 & 	0.265625	 & 0.015625	 & 0.109527	 & 0.00759495	 & 0.00792494 \\ 
2.225	 & 0.025 & 	0.296875	 & 0.015625	 & 0.116293	 & 0.00695311	 & 0.00841452 \\ 
2.225	 & 0.025 & 	0.328125	 & 0.015625	 & 0.113851	 & 0.00592335	 & 0.00823783 \\ 
2.225	 & 0.025 & 	0.359375	 & 0.015625	 & 0.133254	 & 0.00603988	 & 0.00964173 \\ 
2.225	 & 0.025 & 	0.390625	 & 0.015625	 & 0.153092	 & 0.00618386	 & 0.0110771 \\ 
2.225	 & 0.025 & 	0.421875	 & 0.015625	 & 0.145337	 & 0.00584389	 & 0.010516 \\ 
2.225	 & 0.025 & 	0.453125	 & 0.015625	 & 0.172448	 & 0.00656631	 & 0.0124777 \\ 
2.225	 & 0.025 & 	0.484375	 & 0.015625	 & 0.169638	 & 0.00657002	 & 0.0122743 \\ 
2.225	 & 0.025 & 	0.515625	 & 0.015625	 & 0.167602	 & 0.00692869	 & 0.012127 \\ 
2.225	 & 0.025 & 	0.546875	 & 0.015625	 & 0.169372	 & 0.00728543	 & 0.0122551 \\ 
2.225	 & 0.025 & 	0.578125	 & 0.015625	 & 0.179336	 & 0.00786424	 & 0.012976 \\ 
2.225	 & 0.025 & 	0.609375	 & 0.015625	 & 0.236587	 & 0.00967454	 & 0.0171185 \\ 
2.225	 & 0.025 & 	0.640625	 & 0.015625	 & 0.285593	 & 0.0115397	 & 0.0206644 \\ 
2.225	 & 0.025 & 	0.671875	 & 0.015625	 & 0.316482	 & 0.0139447	 & 0.0228994 \\ 
2.225	 & 0.025 & 	0.703125	 & 0.015625	 & 0.351447	 & 0.0169004	 & 0.0254293 \\ 
2.225	 & 0.025 & 	0.734375	 & 0.015625	 & 0.433642	 & 0.02186	 & 0.0313767 \\ 
2.225	 & 0.025 & 	0.765625	 & 0.015625	 & 0.594524	 & 0.0315391	 & 0.0430174 \\ 
2.225	 & 0.025 & 	0.796875	 & 0.015625	 & 0.629973	 & 0.0428219	 & 0.0455824 \\ 
2.225	 & 0.025 & 	0.828125	 & 0.015625	 & 0.616426	 & 0.0593691	 & 0.0446022 \\ 
2.275	 & 0.025 & 	0.265625	 & 0.015625	 & 0.125402	 & 0.00884073	 & 0.00913142 \\ 
2.275	 & 0.025 & 	0.296875	 & 0.015625	 & 0.123027	 & 0.00783941	 & 0.00895846 \\ 
2.275	 & 0.025 & 	0.328125	 & 0.015625	 & 0.125767	 & 0.00713244	 & 0.00915798 \\ 
2.275	 & 0.025 & 	0.359375	 & 0.015625	 & 0.138077	 & 0.00693248	 & 0.0100543 \\ 
2.275	 & 0.025 & 	0.390625	 & 0.015625	 & 0.170568	 & 0.00752825	 & 0.0124203 \\ 
2.275	 & 0.025 & 	0.421875	 & 0.015625	 & 0.183112	 & 0.00750274	 & 0.0133337 \\ 
2.275	 & 0.025 & 	0.453125	 & 0.015625	 & 0.194192	 & 0.00790442	 & 0.0141405 \\ 
2.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.186989	 & 0.0079146	 & 0.013616 \\ 
2.275	 & 0.025 & 	0.515625	 & 0.015625	 & 0.202167	 & 0.00867758	 & 0.0147212 \\ 
2.275	 & 0.025 & 	0.546875	 & 0.015625	 & 0.187673	 & 0.00873921	 & 0.0136658 \\ 
2.275	 & 0.025 & 	0.578125	 & 0.015625	 & 0.212229	 & 0.009869	 & 0.0154539 \\ 
2.275	 & 0.025 & 	0.609375	 & 0.015625	 & 0.226608	 & 0.0108277	 & 0.016501 \\ 
2.275	 & 0.025 & 	0.640625	 & 0.015625	 & 0.293659	 & 0.0135241	 & 0.0213834 \\ 
2.275	 & 0.025 & 	0.671875	 & 0.015625	 & 0.333331	 & 0.0163486	 & 0.0242722 \\ 
2.275	 & 0.025 & 	0.703125	 & 0.015625	 & 0.366566	 & 0.0202809	 & 0.0266923 \\ 
2.275	 & 0.025 & 	0.734375	 & 0.015625	 & 0.458216	 & 0.0259297	 & 0.0333659 \\ 
2.275	 & 0.025 & 	0.765625	 & 0.015625	 & 0.574595	 & 0.0351076	 & 0.0418403 \\ 
2.275	 & 0.025 & 	0.796875	 & 0.015625	 & 0.668104	 & 0.0496152	 & 0.0486494 \\ 
2.275	 & 0.025 & 	0.828125	 & 0.015625	 & 0.285735	 & 0.0445338	 & 0.0208064 \\ 
2.325	 & 0.025 & 	0.265625	 & 0.015625	 & 0.099206	 & 0.0073442	 & 0.00726995 \\ 
2.325	 & 0.025 & 	0.296875	 & 0.015625	 & 0.111953	 & 0.00659538	 & 0.00820408 \\ 
2.325	 & 0.025 & 	0.328125	 & 0.015625	 & 0.125468	 & 0.00637764	 & 0.00919446 \\ 
2.325	 & 0.025 & 	0.359375	 & 0.015625	 & 0.137011	 & 0.00628893	 & 0.0100404 \\ 
2.325	 & 0.025 & 	0.390625	 & 0.015625	 & 0.156662	 & 0.00667174	 & 0.0114804 \\ 
2.325	 & 0.025 & 	0.421875	 & 0.015625	 & 0.182803	 & 0.00708982	 & 0.013396 \\ 
2.325	 & 0.025 & 	0.453125	 & 0.015625	 & 0.200909	 & 0.00760589	 & 0.0147229 \\ 
2.325	 & 0.025 & 	0.484375	 & 0.015625	 & 0.2008	 & 0.00776815	 & 0.0147149 \\ 
2.325	 & 0.025 & 	0.515625	 & 0.015625	 & 0.188697	 & 0.00783435	 & 0.013828 \\ 
2.325	 & 0.025 & 	0.546875	 & 0.015625	 & 0.194462	 & 0.00839258	 & 0.0142504 \\ 
2.325	 & 0.025 & 	0.578125	 & 0.015625	 & 0.189226	 & 0.00871309	 & 0.0138667 \\ 
2.325	 & 0.025 & 	0.609375	 & 0.015625	 & 0.20738	 & 0.00981019	 & 0.0151971 \\ 
2.325	 & 0.025 & 	0.640625	 & 0.015625	 & 0.233638	 & 0.0114055	 & 0.0171213 \\ 
2.325	 & 0.025 & 	0.671875	 & 0.015625	 & 0.28304	 & 0.0136058	 & 0.0207416 \\ 
2.325	 & 0.025 & 	0.703125	 & 0.015625	 & 0.331746	 & 0.0176671	 & 0.0243108 \\ 
2.325	 & 0.025 & 	0.734375	 & 0.015625	 & 0.36174	 & 0.0218805	 & 0.0265088 \\ 
2.325	 & 0.025 & 	0.765625	 & 0.015625	 & 0.517811	 & 0.0319207	 & 0.0379459 \\ 
2.325	 & 0.025 & 	0.796875	 & 0.015625	 & 0.531353	 & 0.0430495	 & 0.0389383 \\ 
2.325	 & 0.025 & 	0.828125	 & 0.015625	 & 0.587838	 & 0.062417	 & 0.0430776 \\ 
2.375	 & 0.025 & 	0.265625	 & 0.015625	 & 0.10146	 & 0.00723587	 & 0.00748262 \\ 
2.375	 & 0.025 & 	0.296875	 & 0.015625	 & 0.123275	 & 0.0070572	 & 0.00909143 \\ 
2.375	 & 0.025 & 	0.328125	 & 0.015625	 & 0.119632	 & 0.00628157	 & 0.00882278 \\ 
2.375	 & 0.025 & 	0.359375	 & 0.015625	 & 0.144465	 & 0.0065784	 & 0.0106542 \\ 
2.375	 & 0.025 & 	0.390625	 & 0.015625	 & 0.170609	 & 0.00706075	 & 0.0125823 \\ 
2.375	 & 0.025 & 	0.421875	 & 0.015625	 & 0.191722	 & 0.0075504	 & 0.0141393 \\ 
2.375	 & 0.025 & 	0.453125	 & 0.015625	 & 0.199353	 & 0.00777973	 & 0.0147021 \\ 
2.375	 & 0.025 & 	0.484375	 & 0.015625	 & 0.21859	 & 0.00840409	 & 0.0161208 \\ 
2.375	 & 0.025 & 	0.515625	 & 0.015625	 & 0.200896	 & 0.00839206	 & 0.0148159 \\ 
2.375	 & 0.025 & 	0.546875	 & 0.015625	 & 0.189361	 & 0.00843132	 & 0.0139652 \\ 
2.375	 & 0.025 & 	0.578125	 & 0.015625	 & 0.208036	 & 0.00958022	 & 0.0153424 \\ 
2.375	 & 0.025 & 	0.609375	 & 0.015625	 & 0.203397	 & 0.0101278	 & 0.0150003 \\ 
2.375	 & 0.025 & 	0.640625	 & 0.015625	 & 0.239131	 & 0.0119205	 & 0.0176357 \\ 
2.375	 & 0.025 & 	0.671875	 & 0.015625	 & 0.287999	 & 0.0145018	 & 0.0212397 \\ 
2.375	 & 0.025 & 	0.703125	 & 0.015625	 & 0.306882	 & 0.0180125	 & 0.0226322 \\ 
2.375	 & 0.025 & 	0.734375	 & 0.015625	 & 0.3699	 & 0.0227456	 & 0.0272798 \\ 
2.375	 & 0.025 & 	0.765625	 & 0.015625	 & 0.421507	 & 0.028725	 & 0.0310857 \\ 
2.375	 & 0.025 & 	0.796875	 & 0.015625	 & 0.508275	 & 0.0384805	 & 0.0374848 \\ 
2.375	 & 0.025 & 	0.828125	 & 0.015625	 & 0.548163	 & 0.060026	 & 0.0404265 \\ 
2.425	 & 0.025 & 	0.265625	 & 0.015625	 & 0.1144	 & 0.00722944	 & 0.00849079 \\ 
2.425	 & 0.025 & 	0.296875	 & 0.015625	 & 0.121588	 & 0.00678821	 & 0.00902427 \\ 
2.425	 & 0.025 & 	0.328125	 & 0.015625	 & 0.130919	 & 0.00648269	 & 0.00971679 \\ 
2.425	 & 0.025 & 	0.359375	 & 0.015625	 & 0.135398	 & 0.00627132	 & 0.0100492 \\ 
2.425	 & 0.025 & 	0.390625	 & 0.015625	 & 0.165371	 & 0.00700367	 & 0.0122738 \\ 
2.425	 & 0.025 & 	0.421875	 & 0.015625	 & 0.198265	 & 0.00761887	 & 0.0147152 \\ 
2.425	 & 0.025 & 	0.453125	 & 0.015625	 & 0.211314	 & 0.00809701	 & 0.0156837 \\ 
2.425	 & 0.025 & 	0.484375	 & 0.015625	 & 0.213442	 & 0.00828424	 & 0.0158416 \\ 
2.425	 & 0.025 & 	0.515625	 & 0.015625	 & 0.205761	 & 0.0086246	 & 0.0152716 \\ 
2.425	 & 0.025 & 	0.546875	 & 0.015625	 & 0.181016	 & 0.00835338	 & 0.013435 \\ 
2.425	 & 0.025 & 	0.578125	 & 0.015625	 & 0.203852	 & 0.0097148	 & 0.0151299 \\ 
2.425	 & 0.025 & 	0.609375	 & 0.015625	 & 0.193335	 & 0.00988296	 & 0.0143493 \\ 
2.425	 & 0.025 & 	0.640625	 & 0.015625	 & 0.239503	 & 0.0119024	 & 0.0177759 \\ 
2.425	 & 0.025 & 	0.671875	 & 0.015625	 & 0.261134	 & 0.0137204	 & 0.0193813 \\ 
2.425	 & 0.025 & 	0.703125	 & 0.015625	 & 0.291355	 & 0.0178967	 & 0.0216244 \\ 
2.425	 & 0.025 & 	0.734375	 & 0.015625	 & 0.269773	 & 0.0183962	 & 0.0200225 \\ 
2.425	 & 0.025 & 	0.765625	 & 0.015625	 & 0.401886	 & 0.0289284	 & 0.029828 \\ 
2.425	 & 0.025 & 	0.796875	 & 0.015625	 & 0.576617	 & 0.0456553	 & 0.0427965 \\ 
2.425	 & 0.025 & 	0.828125	 & 0.015625	 & 0.521337	 & 0.057074	 & 0.0386936 \\ 
2.475	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0784686	 & 0.00695701	 & 0.00586114 \\ 
2.475	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0923377	 & 0.00646706	 & 0.00689707 \\ 
2.475	 & 0.025 & 	0.296875	 & 0.015625	 & 0.113874	 & 0.00659601	 & 0.00850568 \\ 
2.475	 & 0.025 & 	0.328125	 & 0.015625	 & 0.126735	 & 0.00645756	 & 0.00946634 \\ 
2.475	 & 0.025 & 	0.359375	 & 0.015625	 & 0.137033	 & 0.00651357	 & 0.0102355 \\ 
2.475	 & 0.025 & 	0.390625	 & 0.015625	 & 0.154976	 & 0.00687104	 & 0.0115758 \\ 
2.475	 & 0.025 & 	0.421875	 & 0.015625	 & 0.180679	 & 0.00754468	 & 0.0134956 \\ 
2.475	 & 0.025 & 	0.453125	 & 0.015625	 & 0.195493	 & 0.00781907	 & 0.0146022 \\ 
2.475	 & 0.025 & 	0.484375	 & 0.015625	 & 0.18902	 & 0.00798171	 & 0.0141187 \\ 
2.475	 & 0.025 & 	0.515625	 & 0.015625	 & 0.207071	 & 0.0089392	 & 0.0154669 \\ 
2.475	 & 0.025 & 	0.546875	 & 0.015625	 & 0.174067	 & 0.00854375	 & 0.0130018 \\ 
2.475	 & 0.025 & 	0.578125	 & 0.015625	 & 0.166602	 & 0.00875828	 & 0.0124441 \\ 
2.475	 & 0.025 & 	0.609375	 & 0.015625	 & 0.16533	 & 0.0094689	 & 0.0123492 \\ 
2.475	 & 0.025 & 	0.640625	 & 0.015625	 & 0.199996	 & 0.0113336	 & 0.0149385 \\ 
2.475	 & 0.025 & 	0.671875	 & 0.015625	 & 0.210999	 & 0.0131549	 & 0.0157603 \\ 
2.475	 & 0.025 & 	0.703125	 & 0.015625	 & 0.232007	 & 0.0155561	 & 0.0173295 \\ 
2.475	 & 0.025 & 	0.734375	 & 0.015625	 & 0.261495	 & 0.0191808	 & 0.0195321 \\ 
2.475	 & 0.025 & 	0.765625	 & 0.015625	 & 0.311128	 & 0.0247761	 & 0.0232394 \\ 
2.475	 & 0.025 & 	0.796875	 & 0.015625	 & 0.401083	 & 0.0376821	 & 0.0299585 \\ 
2.475	 & 0.025 & 	0.828125	 & 0.015625	 & 0.318338	 & 0.0486058	 & 0.023778 \\ 
2.525	 & 0.025 & 	0.234375	 & 0.015625	 & 0.079843	 & 0.00634883	 & 0.0060019 \\ 
2.525	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0998475	 & 0.00622146	 & 0.00750566 \\ 
2.525	 & 0.025 & 	0.296875	 & 0.015625	 & 0.110978	 & 0.00606595	 & 0.00834238 \\ 
2.525	 & 0.025 & 	0.328125	 & 0.015625	 & 0.131741	 & 0.00616425	 & 0.00990314 \\ 
2.525	 & 0.025 & 	0.359375	 & 0.015625	 & 0.138667	 & 0.00629318	 & 0.0104238 \\ 
2.525	 & 0.025 & 	0.390625	 & 0.015625	 & 0.173786	 & 0.00687563	 & 0.0130637 \\ 
2.525	 & 0.025 & 	0.421875	 & 0.015625	 & 0.194302	 & 0.00759277	 & 0.0146059 \\ 
2.525	 & 0.025 & 	0.453125	 & 0.015625	 & 0.20334	 & 0.00788092	 & 0.0152853 \\ 
2.525	 & 0.025 & 	0.484375	 & 0.015625	 & 0.218821	 & 0.0083287	 & 0.016449 \\ 
2.525	 & 0.025 & 	0.515625	 & 0.015625	 & 0.203128	 & 0.00843249	 & 0.0152694 \\ 
2.525	 & 0.025 & 	0.546875	 & 0.015625	 & 0.189257	 & 0.00842769	 & 0.0142267 \\ 
2.525	 & 0.025 & 	0.578125	 & 0.015625	 & 0.159665	 & 0.0082483	 & 0.0120022 \\ 
2.525	 & 0.025 & 	0.609375	 & 0.015625	 & 0.191543	 & 0.00993106	 & 0.0143985 \\ 
2.525	 & 0.025 & 	0.640625	 & 0.015625	 & 0.212456	 & 0.0112328	 & 0.0159706 \\ 
2.525	 & 0.025 & 	0.671875	 & 0.015625	 & 0.236053	 & 0.0132562	 & 0.0177444 \\ 
2.525	 & 0.025 & 	0.703125	 & 0.015625	 & 0.203328	 & 0.0142622	 & 0.0152844 \\ 
2.525	 & 0.025 & 	0.734375	 & 0.015625	 & 0.26755	 & 0.0186544	 & 0.0201121 \\ 
2.525	 & 0.025 & 	0.765625	 & 0.015625	 & 0.27536	 & 0.0226566	 & 0.0206991 \\ 
2.525	 & 0.025 & 	0.796875	 & 0.015625	 & 0.368561	 & 0.0327506	 & 0.0277052 \\ 
2.525	 & 0.025 & 	0.828125	 & 0.015625	 & 0.53185	 & 0.0587432	 & 0.0399798 \\ 
2.575	 & 0.025 & 	0.234375	 & 0.015625	 & 0.079912	 & 0.00749742	 & 0.00604546 \\ 
2.575	 & 0.025 & 	0.265625	 & 0.015625	 & 0.105317	 & 0.00753987	 & 0.00796738 \\ 
2.575	 & 0.025 & 	0.296875	 & 0.015625	 & 0.113747	 & 0.00705295	 & 0.00860515 \\ 
2.575	 & 0.025 & 	0.328125	 & 0.015625	 & 0.117428	 & 0.00692289	 & 0.00888356 \\ 
2.575	 & 0.025 & 	0.359375	 & 0.015625	 & 0.136072	 & 0.00735185	 & 0.010294 \\ 
2.575	 & 0.025 & 	0.390625	 & 0.015625	 & 0.167017	 & 0.0081105	 & 0.0126351 \\ 
2.575	 & 0.025 & 	0.421875	 & 0.015625	 & 0.202188	 & 0.00904775	 & 0.0152958 \\ 
2.575	 & 0.025 & 	0.453125	 & 0.015625	 & 0.203226	 & 0.00943042	 & 0.0153744 \\ 
2.575	 & 0.025 & 	0.484375	 & 0.015625	 & 0.217428	 & 0.0098697	 & 0.0164488 \\ 
2.575	 & 0.025 & 	0.515625	 & 0.015625	 & 0.209772	 & 0.0104455	 & 0.0158696 \\ 
2.575	 & 0.025 & 	0.546875	 & 0.015625	 & 0.205731	 & 0.0108471	 & 0.0155638 \\ 
2.575	 & 0.025 & 	0.578125	 & 0.015625	 & 0.166661	 & 0.010147	 & 0.0126081 \\ 
2.575	 & 0.025 & 	0.609375	 & 0.015625	 & 0.185236	 & 0.0114433	 & 0.0140133 \\ 
2.575	 & 0.025 & 	0.640625	 & 0.015625	 & 0.19612	 & 0.0132446	 & 0.0148367 \\ 
2.575	 & 0.025 & 	0.671875	 & 0.015625	 & 0.190125	 & 0.0139086	 & 0.0143833 \\ 
2.575	 & 0.025 & 	0.703125	 & 0.015625	 & 0.201669	 & 0.0170503	 & 0.0152566 \\ 
2.575	 & 0.025 & 	0.734375	 & 0.015625	 & 0.170271	 & 0.0177321	 & 0.0128812 \\ 
2.575	 & 0.025 & 	0.765625	 & 0.015625	 & 0.254973	 & 0.0254491	 & 0.0192891 \\ 
2.575	 & 0.025 & 	0.796875	 & 0.015625	 & 0.353018	 & 0.0368554	 & 0.0267064 \\ 
2.575	 & 0.025 & 	0.828125	 & 0.015625	 & 0.38062	 & 0.0591764	 & 0.0287944 \\ 
2.625	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0719128	 & 0.00659729	 & 0.00547506 \\ 
2.625	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0801546	 & 0.00617686	 & 0.00610255 \\ 
2.625	 & 0.025 & 	0.296875	 & 0.015625	 & 0.0970721	 & 0.00633241	 & 0.00739055 \\ 
2.625	 & 0.025 & 	0.328125	 & 0.015625	 & 0.11302	 & 0.00660273	 & 0.00860473 \\ 
2.625	 & 0.025 & 	0.359375	 & 0.015625	 & 0.127397	 & 0.00697681	 & 0.00969932 \\ 
2.625	 & 0.025 & 	0.390625	 & 0.015625	 & 0.159611	 & 0.0078751	 & 0.0121519 \\ 
2.625	 & 0.025 & 	0.421875	 & 0.015625	 & 0.190456	 & 0.00879215	 & 0.0145003 \\ 
2.625	 & 0.025 & 	0.453125	 & 0.015625	 & 0.197099	 & 0.00906777	 & 0.015006 \\ 
2.625	 & 0.025 & 	0.484375	 & 0.015625	 & 0.228334	 & 0.0103221	 & 0.0173841 \\ 
2.625	 & 0.025 & 	0.515625	 & 0.015625	 & 0.213377	 & 0.0103168	 & 0.0162454 \\ 
2.625	 & 0.025 & 	0.546875	 & 0.015625	 & 0.192889	 & 0.0103292	 & 0.0146855 \\ 
2.625	 & 0.025 & 	0.578125	 & 0.015625	 & 0.17326	 & 0.0101781	 & 0.0131911 \\ 
2.625	 & 0.025 & 	0.609375	 & 0.015625	 & 0.173829	 & 0.0109994	 & 0.0132344 \\ 
2.625	 & 0.025 & 	0.640625	 & 0.015625	 & 0.165873	 & 0.0118533	 & 0.0126287 \\ 
2.625	 & 0.025 & 	0.671875	 & 0.015625	 & 0.203475	 & 0.0143047	 & 0.0154915 \\ 
2.625	 & 0.025 & 	0.703125	 & 0.015625	 & 0.206244	 & 0.0169477	 & 0.0157023 \\ 
2.625	 & 0.025 & 	0.734375	 & 0.015625	 & 0.196149	 & 0.0187832	 & 0.0149337 \\ 
2.625	 & 0.025 & 	0.765625	 & 0.015625	 & 0.171504	 & 0.0205199	 & 0.0130574 \\ 
2.625	 & 0.025 & 	0.796875	 & 0.015625	 & 0.298695	 & 0.0362182	 & 0.022741 \\ 
2.625	 & 0.025 & 	0.828125	 & 0.015625	 & 0.331328	 & 0.0517407	 & 0.0252256 \\ 
2.675	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0388891	 & 0.00521339	 & 0.00297972 \\ 
2.675	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0665253	 & 0.00591051	 & 0.00509722 \\ 
2.675	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0829122	 & 0.00595564	 & 0.0063528 \\ 
2.675	 & 0.025 & 	0.296875	 & 0.015625	 & 0.101127	 & 0.00608643	 & 0.00774845 \\ 
2.675	 & 0.025 & 	0.328125	 & 0.015625	 & 0.113996	 & 0.00626382	 & 0.00873444 \\ 
2.675	 & 0.025 & 	0.359375	 & 0.015625	 & 0.134006	 & 0.00686664	 & 0.0102676 \\ 
2.675	 & 0.025 & 	0.390625	 & 0.015625	 & 0.137559	 & 0.00694308	 & 0.0105399 \\ 
2.675	 & 0.025 & 	0.421875	 & 0.015625	 & 0.187313	 & 0.00844657	 & 0.0143521 \\ 
2.675	 & 0.025 & 	0.453125	 & 0.015625	 & 0.195925	 & 0.00875992	 & 0.015012 \\ 
2.675	 & 0.025 & 	0.484375	 & 0.015625	 & 0.197629	 & 0.00906707	 & 0.0151425 \\ 
2.675	 & 0.025 & 	0.515625	 & 0.015625	 & 0.210035	 & 0.00984406	 & 0.0160931 \\ 
2.675	 & 0.025 & 	0.546875	 & 0.015625	 & 0.206702	 & 0.0101924	 & 0.0158377 \\ 
